source,chunk_id,char_count
PMC10171269.txt,1005,962
PMC10171269.txt,1006,720
PMC10171269.txt,1007,133
PMC10171269.txt,1008,935
PMC10171269.txt,1009,720
PMC10171269.txt,1010,804
PMC10171269.txt,1011,944
PMC10171269.txt,1012,533
PMC10171269.txt,1013,940
PMC10171269.txt,1014,196
PMC10171269.txt,1015,812
PMC10171269.txt,1016,309
PMC10171269.txt,1017,940
PMC10171269.txt,1018,938
PMC10171269.txt,1019,260
PMC10171269.txt,1020,897
PMC10171269.txt,1021,800
PMC10171269.txt,1022,808
PMC10171269.txt,1023,852
PMC10171269.txt,1024,711
PMC10171269.txt,1025,570
PMC10171269.txt,1026,707
PMC10171269.txt,1027,647
PMC10171269.txt,1028,728
PMC10171269.txt,1029,663
PMC10171269.txt,1030,796
PMC10171269.txt,1031,163
PMC10171269.txt,1032,898
PMC10171269.txt,1033,796
PMC10171269.txt,1035,906
PMC10171269.txt,1036,868
PMC10171269.txt,1037,926
PMC10171269.txt,1038,835
PMC10171269.txt,1039,847
PMC10171269.txt,1040,317
PMC10171269.txt,1041,796
PMC12541730.txt,1042,930
PMC12541730.txt,1043,880
PMC12541730.txt,1044,469
PMC12541730.txt,1045,809
PMC12541730.txt,1046,851
PMC12541730.txt,1047,554
PMC12541730.txt,1049,884
PMC12541730.txt,1050,540
PMC12541730.txt,1051,758
PMC12541730.txt,1052,891
PMC12541730.txt,1053,726
PMC12541730.txt,1054,403
PMC12541730.txt,1056,797
PMC12541730.txt,1057,473
PMC12541730.txt,1058,403
PMC12541730.txt,1060,1037
PMC12541730.txt,1061,946
PMC12541730.txt,1062,552
PMC12541730.txt,1063,994
PMC12541730.txt,1065,972
PMC12541730.txt,1066,822
PMC12541730.txt,1067,945
PMC12541730.txt,1068,681
PMC12541730.txt,1069,994
PMC12541730.txt,1070,385
PMC12541730.txt,1072,989
PMC12541730.txt,1073,980
PMC12541730.txt,1074,914
PMC12541730.txt,1075,920
PMC12541730.txt,1076,943
PMC12541730.txt,1077,906
PMC12541730.txt,1079,1001
PMC12541730.txt,1080,766
PMC12541730.txt,1081,823
PMC12541730.txt,1082,906
PMC12541730.txt,1083,309
PMC12541730.txt,1085,714
PMC12541730.txt,1086,996
PMC12541730.txt,1087,843
PMC12541730.txt,1088,858
PMC12541730.txt,1089,906
PMC12541730.txt,1090,576
PMC12541730.txt,1092,915
PMC12541730.txt,1093,987
PMC12541730.txt,1094,906
PMC12541730.txt,1095,484
PMC12541730.txt,1096,929
PMC12541730.txt,1098,923
PMC12541730.txt,1099,720
PMC12541730.txt,1100,929
PMC12541730.txt,1101,511
PMC12541730.txt,1103,927
PMC12541730.txt,1104,860
PMC12541730.txt,1105,681
PMC12541730.txt,1106,763
PMC12541730.txt,1108,919
PMC12541730.txt,1109,950
PMC12541730.txt,1110,906
